,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
472,"[(115303, 0), (115305, 0), (115307, 0), (115313, 0)]",115303,4,es,"[115303, 115305, 115307, 115313]"," olhar, a [ex]pedição, [es]parsa e [es]tendida pelos

 caminhos, [es]tava, de ponta",88076
473,"[(115626, 2), (115630, 0), (115633, 0), (115634, 3), (115637, 0), (115641, 0)]",115626,6,a,"[115626, 115630, 115633, 115634, 115637, 115641]"," resto da expedição podi[a] escapar- se [a] salvo. [a]quela bateri[a] libertava- [a]. De encontro [a]os
 quatro Krupps",88311
474,"[(115653, 0), (115657, 3), (115663, 0), (115667, 0), (115670, 2), (115673, 2), (115676, 0)]",115653,7,a,"[115653, 115657, 115663, 115667, 115670, 115673, 115676]"," como de encontro [a] uma represa, embati[a], e parava,
 [a]dunava- se, [a]volumando, e recu[a]va, e parti[a]- se [a] onda rugidora dos",88332
475,"[(115688, 0), (115691, 0), (115692, 3), (115693, 4)]",115688,4,a,"[115688, 115691, 115692, 115693]"," sinistra em que [a] ferocidade e [a] cobardi[a] revolute[a]vam confundidos sob
",88356
476,"[(115918, 0), (115922, 0), (115923, 3), (115924, 0)]",115918,4,a,"[115918, 115922, 115923, 115924]"," rumo; impossibilitavam [a] marcha.
 [a] bateri[a] [a]final parou. Os",88529
477,"[(116071, 0), (116073, 0), (116076, 0), (116080, 0)]",116071,4,ko,"[116071, 116073, 116076, 116080]",". Passavam; [cor]riam; [cor]riam doidamente; [cor]riam dos oficiais; [cor]riam dos
 jagunços",88635
478,"[(116071, 1), (116073, 1), (116076, 1), (116080, 1)]",116071,4,Ri,"[116071, 116073, 116076, 116080]",". Passavam; cor[ri]am; cor[ri]am doidamente; cor[ri]am dos oficiais; cor[ri]am dos
 jagunços",88635
479,"[(116071, 2), (116073, 2), (116076, 2), (116080, 2)]",116071,4,a~w~,"[116071, 116073, 116076, 116080]",". Passavam; corri[am]; corri[am] doidamente; corri[am] dos oficiais; corri[am] dos
 jagunços",88635
480,"[(116265, 0), (116269, 0), (116273, 0), (116274, 4), (116276, 0), (116280, 0)]",116265,6,a,"[116265, 116269, 116273, 116274, 116276, 116280]"," procurasse
 conter [a]inda, pessoalmente, [a] vanguarda. E [a] artilhari[a] ficou [a]final inteiramente em
 [a]bandono, antes de",88773
481,"[(116641, 2), (116644, 0), (116647, 0), (116647, 2)]",116641,4,a,"[116641, 116644, 116647, 116647]"," na distância que medei[a] do Rosário [a] Canudos, [ha]vi[a] um arsenal desarrumado",89057
482,"[(118245, 0), (118248, 0), (118250, 3), (118251, 0)]",118245,4,a,"[118245, 118248, 118250, 118251]","
 governo, [a]plaudindo todos os [a]tos de energi[a] [a] cívica que praticar",90253
483,"[(118280, 1), (118283, 1), (118286, 0), (118290, 3)]",118280,4,du,"[118280, 118283, 118286, 118290]"," mesma toada em tu[do]. Em tu[do] a obsessão [do] espantalho monárquico, transmudan[do] em
 legiões",90280
484,"[(118535, 0), (118539, 0), (118542, 1), (118546, 1)]",118535,4,dZi,"[118535, 118539, 118542, 118546]"," para o largo [de] S. Francisco [de] Paula, on[de] formaram uma
 gran[de] fogueira, ficando",90475
485,"[(118598, 0), (118600, 0), (118602, 0), (118605, 0)]",118598,4,a,"[118598, 118600, 118602, 118605]"," forramo- nos [à] demorada [a]nálise de [a]contecimentos que fogem [à] escala superior
",90522
486,"[(118772, 0), (118776, 0), (118780, 0), (118784, 0)]",118772,4,ujs,"[118772, 118776, 118780, 118784]"," civilização em geral [os] contém, e [os] domina, e [os] manieta, e [os]
 inutiliza,",90657
487,"[(118775, 0), (118779, 0), (118781, 2), (118783, 0), (118788, 0), (118791, 0)]",118775,6,e,"[118775, 118779, 118781, 118783, 118788, 118791]"," os contém, [e] os domina, [e] os mani[e]ta, [e] os
 inutiliza, [e] a pouco [e] pouco os destrói",90659
488,"[(119120, 1), (119123, 2), (119124, 2), (119126, 1)]",119120,4,ra,"[119120, 119123, 119124, 119126]"," fato. Canudos e[ra] uma
 tape[ra] mise[rá]vel, fo[ra] dos nossos mapas",90926
489,"[(119176, 1), (119178, 1), (119181, 1), (119182, 1)]",119176,4,ma,"[119176, 119178, 119181, 119182]"," sotopondo- se u[ma]
 for[ma]ção moderna a u[ma] for[ma]ção antiga, a",90968
490,"[(119360, 0), (119361, 0), (119363, 0), (119367, 0)]",119360,4,a,"[119360, 119361, 119363, 119367]"," o governo começou [a] [a]gir. [a]gir era isto— [a]gremiar batalhões.
",91109
491,"[(119995, 0), (119998, 0), (120003, 0), (120006, 0), (120007, 2), (120009, 4), (120011, 0)]",119995,7,a,"[119995, 119998, 120003, 120006, 120007, 120009, 120011]"," Queimadas.
 [a] este desapontamento [a]ditaram- se outros, [à] medida que [a] situ[a]ção se esclareci[a]. [a] pouco e
",91595
492,"[(120231, 2), (120235, 0), (120238, 0), (120240, 3)]",120231,4,a,"[120231, 120235, 120238, 120240]"," na altura da situ[a]ção gravíssima,
 [a]poiando todos os [a]tos de energi[a] cívica que praticasse",91773
493,"[(120345, 0), (120348, 0), (120353, 0), (120356, 0)]",120345,4,u,"[120345, 120348, 120353, 120356]"," Ressurgiram batalhões, [o] Tiradentes, [o] 'Benjamim
 Constant, [o] Acadêmico e [o] Frei Caneca,",91864
494,"[(120584, 0), (120586, 2), (120587, 2), (120594, 2)]",120584,4,si,"[120584, 120586, 120587, 120594]"," entre os quais [se] nomeavam conhe[ci]dos ofi[ci]ais

 216

 do exér[ci]to e da Armada",92044
495,"[(120754, 0), (120756, 0), (120760, 2), (120767, 0)]",120754,4,a,"[120754, 120756, 120760, 120767]"," o litoral, [a]vançando sobre [a] capital
 da bahi[a]...
 As gentes [a]lucinadas ouviam um surdo",92169
496,"[(120952, 0), (120953, 1), (120956, 0), (120957, 0), (120958, 0)]",120952,5,a,"[120952, 120953, 120956, 120957, 120958]"," as instituições. [a] re[a]ção monárquica tomava [a]final [a] [a]titude batalhadora
 precipitando",92313
497,"[(121248, 1), (121249, 1), (121253, 4), (121257, 1)]",121248,4,ta,"[121248, 121249, 121253, 121257]"," àquela capital em ba[ta]lhões des[ta]cados e
 seguiam imedia[ta]mente para Queimadas. es[ta] medida, além",92515
498,"[(121498, 0), (121502, 2), (121506, 0), (121508, 3)]",121498,4,a,"[121498, 121502, 121506, 121508]"," Nos lugares públicos [a] população
 surpreendida ouvi[a]- lhes comentários [a]cerbos, enunci[a]dos num fanfarrear contínuo",92712
499,"[(121525, 0), (121526, 0), (121529, 1), (121530, 0), (121531, 1), (121532, 0), (121537, 3), (121540, 0)]",121525,8,a,"[121525, 121526, 121529, 121530, 121531, 121532, 121537, 121540]"," espadas. E [a] [a]nimadversão gratuita, di[a] [a] di[a] [a]volumando- se,
 traduzi[a]- se [a]o cabo em desacatos",92733
500,"[(121730, 0), (121731, 0), (121733, 0), (121736, 1), (121739, 2)]",121730,5,dZi,"[121730, 121731, 121733, 121736, 121739]"," em ordem do [di]a [de] 5 [de] abril, pô[de] organizar a expe[di]ção:
 Organiza",92887
501,"[(122024, 0), (122028, 0), (122031, 1), (122033, 2), (122035, 0)]",122024,5,a,"[122024, 122028, 122031, 122033, 122035]","
 Estava constituída [a] expedição.
 [a] ordem do di[a] nada dizi[a] quanto [a]o desdobramento das operações",93105
502,"[(122132, 0), (122134, 0), (122134, 5), (122137, 0), (122138, 3)]",122132,5,a,"[122132, 122134, 122134, 122137, 122138]"," de reunida em [a]racaju, [a]travessari[a] Sergipe
 [a]té jeremo[a]bo.
 Destas",93190
503,"[(122360, 0), (122362, 0), (122365, 0), (122366, 0)]",122360,4,a,"[122360, 122362, 122365, 122366]",". Francisco, [a]silo impenetrável [a] que se [a]colheriam [a] salvo e onde",93366
504,"[(122371, 0), (122374, 0), (122379, 0), (122382, 0)]",122371,4,a,"[122371, 122374, 122379, 122382]"," e onde se [a]prestariam
 para [a] réplica. Ora, [a] consideração desse [a]bandono em massa do",93377
505,"[(122403, 1), (122404, 0), (122405, 0), (122408, 0)]",122403,4,a,"[122403, 122404, 122405, 122408]",", e, re[a]gindo [a]os [as]saltos
 feitos [a]penas por um único",93401
506,"[(122528, 0), (122529, 0), (122536, 0), (122539, 0)]",122528,4,e,"[122528, 122529, 122536, 122539]"," pela desafronta do [e]xército [e] da pátria...
 [e]ra preciso marchar [e] vencer. O",93496
507,"[(122821, 0), (122825, 0), (122829, 0), (122833, 0), (122837, 0), (122842, 0)]",122821,6,lujs,"[122821, 122825, 122829, 122833, 122837, 122842]"," preciso completá- [los], armá- [los], vesti- [los], municiá- [los], adestrá- [los]
 e instruí- [los].
 Queimadas",93724
508,"[(122950, 0), (122951, 2), (122955, 3), (122956, 0), (122957, 1)]",122950,5,a,"[122950, 122951, 122955, 122956, 122957]"," Santo, onde [a] situ[a]ção não variou. continu[a]ram [a]té me[a]dos de junho os",93817
509,"[(123168, 0), (123172, 0), (123175, 3), (123178, 0), (123178, 2)]",123168,5,a,"[123168, 123172, 123175, 123178, 123178]"," ª coluna, [a]travessando Sergipe, se [a]beirava
 de jeremo[a]bo, não [ha]vi[a] em Monte Santo",93994
510,"[(123357, 0), (123358, 2), (123361, 0), (123363, 0)]",123357,4,a,"[123357, 123358, 123361, 123363]"," irrequieto demais para [a]quela pati[a]. E [a]o chegar [a] Maçacará, depois",94151
511,"[(123497, 1), (123500, 3), (123503, 1), (123506, 0)]",123497,4,si,"[123497, 123500, 123503, 123506]"," opinião
 pública an[si]osa por um desenla[ce]; e con[si]deravam quão útil [se] tornaria ao adversário",94265
512,"[(123507, 3), (123508, 0), (123509, 0), (123511, 0)]",123507,4,a,"[123507, 123508, 123509, 123511]"," quão útil se tornari[a] [a]o [ad]versário
 [a]lentado por três vitórias",94274
513,"[(123666, 0), (123669, 4), (123670, 1), (123672, 0), (123679, 0), (123684, 0)]",123666,6,a,"[123666, 123669, 123670, 123672, 123679, 123684]"," verdadeiros estes. [a] comissão de engenhari[a] re[a]lizara reconhecimentos [a]cordes no

 221

 [a]firmarem, mais viva, [a] aspereza do solo",94406
514,"[(124315, 2), (124317, 0), (124320, 0), (124321, 1)]",124315,4,a,"[124315, 124317, 124320, 124321]"," das operações em situ[a]ção
 [a]bsolutamente inverossímil— [à] mei[a] ração. Marcharam",94913
515,"[(124519, 0), (124520, 0), (124523, 0), (124526, 0), (124527, 0)]",124519,5,a,"[124519, 124520, 124523, 124526, 124527]"," couro, firmemente [a]presilhados [a]o queixo, [ha]bilitando- o [a] [ar]remessar- se,",95066
516,"[(124673, 2), (124676, 0), (124679, 2), (124683, 0), (124684, 2)]",124673,5,nu,"[124673, 124676, 124679, 124683, 124684]"," as intempéries. ate[nu]a o calor [no] estio, ate[nu]a
 o frio [no] inver[no]; amortece as",95185
517,"[(124674, 0), (124677, 2), (124681, 0), (124682, 1)]",124674,4,u,"[124674, 124677, 124681, 124682]"," intempéries. Atenua [o] calor no esti[o], atenua
 [o] fri[o] no inverno;",95186
518,"[(124832, 0), (124835, 2), (124835, 4), (124839, 0), (124841, 2)]",124832,5,a,"[124832, 124835, 124835, 124839, 124841]"," epiderme do soldado [a] pele
 cori[á]ce[a] do jagunço. [a] expedição devi[a] marchar corretíssima.",95307
519,"[(124886, 0), (124891, 0), (124897, 0), (124902, 0)]",124886,4,lajs,"[124886, 124891, 124897, 124902]"," e retificá- [las], ou alargá- [las],
 ou nivelá- [las], ou ligá- [las] por estivas e",95347
520,"[(124953, 2), (124955, 1), (124957, 3), (124957, 4)]",124953,4,da,"[124953, 124955, 124957, 124957]"," só requeria
 estra[da] de ro[da]gem, consoli[da][da] e firme.",95397
521,"[(124979, 0), (124983, 4), (124987, 0), (124988, 0)]",124979,4,a,"[124979, 124983, 124987, 124988]"," tenacidade rara, [a] comissão de
 engenhari[a], desenvolvendo- [a] [a]o alto da Favela",95416
522,"[(125103, 0), (125104, 0), (125107, 0), (125108, 2)]",125103,4,a,"[125103, 125104, 125107, 125108]"," infatigável,
 [a]lheio [a] temores, [a]quele campe[a]dor, que se",95509
523,"[(125162, 3), (125166, 0), (125166, 2), (125170, 2)]",125162,4,va,"[125162, 125166, 125166, 125170]"," galope frouxo, afunda[va] nos grotões; [va]ra[va]- os; galga[va] os
 cerros",95553
524,"[(125212, 0), (125216, 0), (125216, 3), (125219, 0), (125223, 0), (125224, 1)]",125212,6,a,"[125212, 125216, 125216, 125219, 125223, 125224]","
 que com [a] vida.
 [a]traí[a]- o [a]quela natureza original. [a] su[a] flora estranha,",95592
525,"[(125232, 0), (125235, 0), (125236, 1), (125239, 0)]",125232,4,a,"[125232, 125235, 125236, 125239]"," seu facies topográfico [a]tormentado,
 [a] su[a] estrutura geognóstica [a]inda não estudada—",95607
526,"[(125894, 0), (125895, 0), (125896, 0), (125897, 0), (125903, 0)]",125894,5,a,"[125894, 125895, 125896, 125897, 125903]"," mil combatentes, [a]vançou [a]té [a]o [a]racati, 46

 quilômetros [a]lém de Monte-",96127
527,"[(125916, 3), (125921, 3), (125925, 3), (125930, 4)]",125916,4,du,"[125916, 125921, 125925, 125930]"," as grandes divisões progredin[do]
 isoladas, ou concentran[do]- se e dispersan[do]- se logo, distancian[do]- se às",96143
528,"[(125923, 0), (125927, 0), (125930, 2), (125932, 0)]",125923,4,si,"[125923, 125927, 125930, 125932]"," ou concentrando- [se] e dispersando- [se] logo, distan[ci]ando- [se] às vezes demais",96147
529,"[(125982, 1), (125985, 0), (125986, 3), (125987, 0)]",125982,4,du,"[125982, 125985, 125986, 125987]",", sob o man[do]
 direto [do] deputa[do] [do] quartel mestre general",96194
530,"[(126122, 0), (126126, 0), (126127, 0), (126130, 0), (126131, 2)]",126122,5,e,"[126122, 126126, 126127, 126130, 126131]"," um tempo romanesca [e] bruta, selvagem [e] [he]róica, cavaleira [e] despi[e]dada, dos primeiros",96307
531,"[(126189, 0), (126191, 0), (126195, 0), (126196, 0)]",126189,4,a,"[126189, 126191, 126195, 126196]"," que uma ingenuidade [a]dorável e [a]
 lealdade levada [a]té [a]o sacrifício, e",96358
532,"[(126265, 0), (126265, 4), (126266, 0), (126271, 0)]",126265,4,a,"[126265, 126265, 126266, 126271]",". E isto [a]conteci[a] [a]os
 demais batalhões. [a] despeito da formatura",96414
533,"[(126460, 0), (126462, 0), (126464, 2), (126465, 0), (126465, 3), (126466, 0), (126469, 0)]",126460,7,a,"[126460, 126462, 126464, 126465, 126465, 126466, 126469]"," ocasião, mais [a]vantajada, [a] Brigada gouvei[a] [a]tingi[a] [a] Gitirana, [à] noite, onde",96563
534,"[(126648, 0), (126649, 4), (126652, 0), (126653, 4)]",126648,4,a,"[126648, 126649, 126652, 126653]",", no centro [a] cavalari[a] e
 [a] artilhari[a]; depois dois",96712
535,"[(127153, 1), (127155, 0), (127156, 4), (127158, 0), (127160, 0), (127161, 0)]",127153,6,a,"[127153, 127155, 127156, 127158, 127160, 127161]"," melhores condições de vi[a]bilidade. [a] artilhari[a] por [a]li só [a]vançou [a]o cair da
",97098
536,"[(127174, 0), (127175, 0), (127176, 1), (127180, 2)]",127174,4,a,"[127174, 127175, 127176, 127180]"," Pereiras. Foi [a]campar [a] mei[a]- noite na lago[a] da Laje,",97115
537,"[(127194, 0), (127194, 2), (127197, 0), (127201, 0), (127204, 0), (127208, 0)]",127194,6,a,"[127194, 127194, 127197, 127201, 127204, 127208]"," onde já estava [ha]vi[a] muito toda [a] coluna. Ficara [a]inda mais
 [à] retaguarda, com [a] 3. ª",97131
538,"[(127428, 1), (127430, 0), (127433, 0), (127436, 0)]",127428,4,a,"[127428, 127430, 127433, 127436]",".
 No di[a] 24 [a]gravou- se [a] marcha. [a] coluna, que",97303
539,"[(127454, 1), (127456, 2), (127457, 0), (127462, 2)]",127454,4,da,"[127454, 127456, 127457, 127462]"," de aguardar a vin[da] dos retar[da]tários [da] véspera, endireitou, uni[da], para Juetê",97323
540,"[(127794, 0), (127796, 0), (127798, 4), (127801, 0), (127802, 0)]",127794,5,a,"[127794, 127796, 127798, 127801, 127802]"," estrada, tendo [a]o encalço [a]
 artilhari[a], que [a] [a]tropelava impaciente. O",97590
541,"[(127952, 0), (127956, 0), (127960, 3), (127962, 3)]",127952,4,a,"[127952, 127956, 127960, 127962]"," alvitre de mandar [a]cender, já escura [a] noite, de distanci[a] em distanci[a], grandes
",97717
542,"[(128100, 0), (128101, 0), (128102, 1), (128105, 0), (128109, 0)]",128100,5,a,"[128100, 128101, 128102, 128105, 128109]"," que se prolongaram [a]té [a]o di[a] seguinte, [a] todos contrariando, [a] todos
 causando",97840
543,"[(128117, 0), (128119, 0), (128121, 0), (128122, 0), (128125, 4)]",128117,5,a,"[128117, 128119, 128121, 128122, 128125]","- estar e [a]borrecimentos. [a]í também [a]campou [a] brigada de artilhari[a], o 16",97853
544,"[(128413, 0), (128415, 0), (128420, 0), (128421, 0)]",128413,4,a,"[128413, 128415, 128420, 128421]",", que tanto [ha]viam prejudicado [a] expedição
 anterior. [a]ferrou [a] tropa num tiroteio",98075
545,"[(128791, 0), (128793, 0), (128793, 3), (128795, 0)]",128791,4,a,"[128791, 128793, 128793, 128795]"," fracionada: enquanto [a] vanguarda [a]tingi[a], [a]o
 entardecer,",98360
546,"[(129008, 4), (129011, 0), (129015, 0), (129019, 0)]",129008,4,dZi,"[129008, 129011, 129015, 129019]",". E na alacrida[de] singular sulcada [de] impaciências,
 [de] apreensões, e [de] entusiasmo vibrante,",98528
547,"[(129316, 0), (129320, 0), (129324, 0), (129325, 0)]",129316,4,a,"[129316, 129320, 129324, 129325]"," E continuou
 [a]vançando em ordem, [a] passo ordinário, [a]té [a]o sítio memorável de",98763
548,"[(129798, 0), (129801, 4), (129803, 1), (129809, 0)]",129798,4,a,"[129798, 129801, 129803, 129809]","
 praças
 [ar]rojaram- se temerari[a]mente na ca[a]tinga. Varrem- na. [a] marcha continuou.",99125
549,"[(129843, 0), (129844, 0), (129848, 0), (129851, 0), (129854, 0), (129856, 0)]",129843,6,a,"[129843, 129844, 129848, 129851, 129854, 129856]"," tiroteios escassos e [a]celerava [a] investida.
 [a]proximava- se [a] noite. [a] vanguarda [ar]remeteu com as últimas",99158
550,"[(129909, 3), (129912, 0), (129915, 1), (129917, 2)]",129909,4,du,"[129909, 129912, 129915, 129917]"," um plano levemente inclina[do], entre [du]as
 largas on[du]lações, fecha[do] adiante por alguns",99208
551,"[(130512, 4), (130515, 0), (130518, 0), (130519, 0), (130521, 0)]",130512,5,a,"[130512, 130515, 130518, 130519, 130521]"," paralelas.
 fuzilari[a]
 Por [a]li enveredou, [a]o [a]noitecer, [a] testa da coluna",99668
552,"[(130667, 0), (130668, 0), (130672, 0), (130673, 0)]",130667,4,a,"[130667, 130668, 130672, 130673]",". Desenvolvendose em [a]tiradores [a]vançaram, disparando, [a]o [a]caso, as armas",99788
553,"[(130810, 4), (130814, 0), (130815, 2), (130819, 0), (130820, 1)]",130810,5,a,"[130810, 130814, 130815, 130819, 130820]"," que se expusera temerari[a]mente.
 Porque [a] situ[a]ção era desesperadora. [a] su[a] tropa, batida",99895
554,"[(130889, 0), (130892, 0), (130892, 2), (130897, 0)]",130889,4,a,"[130889, 130892, 130892, 130897]"," alto três quilômetros [a]diante. Não [ha]vi[a], porém, chegado [a] 1. ª",99956
555,"[(131104, 0), (131104, 3), (131106, 0), (131111, 0)]",131104,4,a,"[131104, 131104, 131106, 131111]", encostas da Favela [a]vali[a]va- [a]. Estavam minadas. [a] cada passo uma,100123
556,"[(131504, 0), (131507, 0), (131509, 0), (131511, 0), (131512, 0), (131517, 0)]",131504,6,a,"[131504, 131507, 131509, 131511, 131512, 131517]"," de prosseguirem, [a]venturando- se [a] piores [as]saltos e [a]bandonando [a] retaguarda,
 restava [a]os combatentes o de",100426
557,"[(131582, 0), (131586, 0), (131588, 0), (131593, 0), (131595, 4), (131596, 0)]",131582,6,a,"[131582, 131586, 131588, 131593, 131595, 131596]"," do centro para [a] direita, tendo [à] retaguarda [a] 1. ª; [a]
 artilhari[a] [a]linhou- se próxima",100490
558,"[(131681, 0), (131686, 0), (131688, 2), (131692, 4)]",131681,4,du,"[131681, 131686, 131688, 131692]","
 O resto [do] 5. Regimento, [do] major barbe[do], emparcou, desenvolven[do]- se para",100561
559,"[(131711, 1), (131715, 1), (131717, 1), (131722, 1)]",131711,4,tu,"[131711, 131715, 131717, 131722]"," Carlos Alencar. per[to] da depressão, jun[to] ao al[to]
 do Mário, pon[to] fraco da posição",100583
560,"[(131906, 0), (131910, 0), (131911, 0), (131913, 0)]",131906,4,a,"[131906, 131910, 131911, 131913]"," Ihes ditara
 [a] astúcia. Tendo [ar]rastado [a]té lá [a] expedição, restava",100739
561,"[(131930, 0), (131932, 0), (131935, 0), (131939, 0), (131940, 2)]",131930,5,dZi,"[131930, 131932, 131935, 131939, 131940]","
 o comboio [de] munições [de] guerra e [de] boca. No [di]a ime[di]ato assaltariam simultaneamente
",100756
562,"[(131939, 1), (131940, 3), (131941, 0), (131942, 4)]",131939,4,a,"[131939, 131940, 131941, 131942]"," boca. No di[a] imedi[a]to [as]saltariam simultane[a]mente
 por dois",100764
563,"[(132101, 0), (132103, 0), (132104, 0), (132107, 0)]",132101,4,a,"[132101, 132103, 132104, 132107]"," e noroeste por [a]quele, [a]brangida [a]o norte e [a] leste pelas linhas",100893
564,"[(132454, 0), (132459, 0), (132460, 4), (132463, 0)]",132454,4,a,"[132454, 132459, 132460, 132463]","
 Mais para [a] direita, dominante, [a] artilhari[a]. Sucessivamente [a] 2. ª",101170
565,"[(132996, 0), (132998, 0), (132999, 0), (133001, 3)]",132996,4,a,"[132996, 132998, 132999, 133001]"," deliberava. Todos [a]giam. [a]o [a]caso, estonte[a]damente, sem campo",101582
566,"[(133831, 2), (133835, 0), (133838, 3), (133839, 2)]",133831,4,a,"[133831, 133835, 133838, 133839]"," comboio. Resolução tardi[a]. Dois
 [a]judantes de ordens imedi[a]tamente envi[a]dos depois dele volveram",102218
567,"[(134114, 1), (134115, 2), (134116, 2), (134121, 1)]",134114,4,ta,"[134114, 134115, 134116, 134121]","
 a expedição es[ta]va comple[ta]mente suplan[ta]da pelo inimigo.
 res[ta]va- lhe um",102444
568,"[(134413, 2), (134415, 0), (134417, 1), (134420, 0), (134422, 3)]",134413,5,a,"[134413, 134415, 134417, 134420, 134422]",". Não se ide[a]ra justapor [a]o áspero te[a]tro da guerra [a]
 esquadri[a] das formaturas,",102669
569,"[(134431, 1), (134437, 0), (134440, 0), (134443, 0)]",134431,4,ko~,"[134431, 134437, 134440, 134443]"," retitude de planos pre[con]cebidos. A campanha,
 [com]preenderam- na [co]mo a deviam [com]preender: imprópria a",102685
570,"[(134719, 2), (134721, 3), (134724, 3), (134726, 3)]",134719,4,du,"[134719, 134721, 134724, 134726]"," chefe e um solda[do]: arroja[do] e
 refleti[do], impávi[do] e prudente,",102915
571,"[(134759, 0), (134760, 2), (134761, 1), (134762, 0), (134770, 0)]",134759,5,a,"[134759, 134760, 134761, 134762, 134770]"," depois de
 [ha]ver plane[a]do fri[a]mente [a] manobra.

 238

 [a] campanha federalista do",102947
572,"[(134884, 0), (134886, 0), (134888, 0), (134890, 0)]",134884,4,a,"[134884, 134886, 134888, 134890]"," luta.
 [a]ligeirou- [a]; [a]destrou- [a]; e como",103038
573,"[(135278, 0), (135278, 1), (135280, 0), (135280, 1)]",135278,4,ko,"[135278, 135278, 135280, 135280]"," surpreender.
 [co][co]robó
 [co][co]robó, nome que",103351
574,"[(135489, 0), (135491, 0), (135492, 0), (135495, 0), (135496, 0)]",135489,5,a,"[135489, 135491, 135492, 135495, 135496]"," da terra, [a]li, [a]flora [à] medida que [a] [a]blação das torrentes lhe",103517
575,"[(136073, 0), (136076, 0), (136079, 0), (136081, 0)]",136073,4,a,"[136073, 136076, 136079, 136081]"," veredas,
 [à] direita ou [à] esquerda, [a]té chegar [à] outra saída única",103964
576,"[(136100, 3), (136103, 0), (136105, 1), (136110, 2)]",136100,4,da,"[136100, 136103, 136105, 136110]"," encontra uma várzea complana[da] como a [da] outra ban[da]. O solo, ain[da] que em
",103986
577,"[(136290, 0), (136294, 0), (136296, 0), (136297, 2)]",136290,4,a,"[136290, 136294, 136296, 136297]"," relance. Recebido [a] tiro, volvera [a] toda [a] réde[a], perdendo duas",104124
578,"[(136727, 0), (136729, 4), (136732, 0), (136736, 3)]",136727,4,a,"[136727, 136729, 136732, 136736]"," demais cerradas. [a] justeza substituí[a]- lhe [a]
 quantidade. percebi[a]- se que",104467
579,"[(137102, 3), (137104, 1), (137106, 0), (137109, 0)]",137102,4,a,"[137102, 137104, 137106, 137109]"," alvitre do momento resumi[a]se no re[a]gir, [ar]rastando tudo, [a]o bárbaro fuzilamento.",104753
580,"[(138084, 0), (138086, 2), (138088, 0), (138089, 3), (138091, 0)]",138084,5,a,"[138084, 138086, 138088, 138089, 138091]"," suspensas e sem [a]tirar, venci[a] velozmente [a] distanci[a] que [a] separava do
",105509
581,"[(138133, 0), (138136, 0), (138138, 0), (138139, 1)]",138133,4,a,"[138133, 138136, 138138, 138139]"," conservou em toda [a] campanha, [a]travessou com [a] su[a] gente todo o",105548
582,"[(138155, 3), (138157, 0), (138161, 0), (138161, 2)]",138155,4,a,"[138155, 138157, 138161, 138161]"," No sopé da serrani[a], [à] esquerda, se [a]bri[a] o desfiladeiro da",105566
583,"[(138272, 0), (138273, 4), (138275, 0), (138279, 0)]",138272,4,a,"[138272, 138273, 138275, 138279]",", por onde [a]creditavam investiri[a] toda [a]
 tropa. [a] 4. ª",105654
584,"[(138541, 2), (138543, 2), (138545, 3), (138547, 2)]",138541,4,a~,"[138541, 138543, 138545, 138547]"," deslizavam- lhes adi[an]te, recu[an]do, negace[an]do, apoi[an]do- se
",105846
585,"[(138554, 0), (138557, 0), (138558, 0), (138558, 2)]",138554,4,a,"[138554, 138557, 138558, 138558]"," em todos os [a]cidentes, deslocando [a] [á]re[a] do combate,",105854
586,"[(138880, 0), (138883, 0), (138887, 0), (138889, 0)]",138880,4,a,"[138880, 138883, 138887, 138889]"," o recuo temeroso [ha]bitual; era [a] fuga. Os [ad]versários foram [a]li, vistos de",106097
587,"[(138904, 2), (138906, 3), (138912, 2), (138914, 3), (138918, 5)]",138904,5,du,"[138904, 138906, 138912, 138914, 138918]"," pelos altos, corren[do] e sobraçan[do] as armas,

 rolan[do] e resvalan[do] pelos declives, desaparecen[do]. Os soldados",106114
588,"[(139241, 0), (139243, 1), (139248, 0), (139249, 1)]",139241,4,u,"[139241, 139243, 139248, 139249]"," Predominava nas fileiras [o] soldado ri[o]- grandense. E [o] ga[ú]cho destemeroso, se",106366
589,"[(139313, 0), (139317, 0), (139319, 0), (139319, 2), (139320, 0)]",139313,5,a,"[139313, 139317, 139319, 139319, 139320]"," Mas nos encontros [à] arma branca
 [a]queles centauros [a]pe[a]dos [ar]remetem com os contrários",106424
590,"[(140023, 0), (140024, 0), (140025, 0), (140025, 2)]",140023,4,a,"[140023, 140024, 140025, 140025]",". inapta para [a]branger [a] [á]re[a] extensíssima do
",106960
591,"[(140115, 3), (140117, 0), (140120, 0), (140121, 0), (140122, 0)]",140115,5,a,"[140115, 140117, 140120, 140121, 140122]"," de ladeiras, pareci[a] desejarem [ar]rebatá- los [a]té [a]o [ar]raial,
 exaustos",107027
592,"[(140618, 1), (140619, 3), (140620, 1), (140622, 2)]",140618,4,du,"[140618, 140619, 140620, 140622]"," dia 28, ten[do] avança[do] ce[do] e toma[do] posição em pequeno",107410
593,"[(140633, 0), (140637, 1), (140639, 0), (140640, 3)]",140633,4,a,"[140633, 140637, 140639, 140640]","
 quilômetros do [ar]raial, começou por su[a] vez [a] bombarde[á]- lo,",107423
