,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
332,"[(122955, 3), (122956, 0), (122957, 1)]",122955,3,a,"[122955, 122956, 122957]", não variou. continu[a]ram [a]té me[a]dos de junho os,93821
333,"[(123507, 3), (123508, 0), (123509, 0), (123511, 0)]",123507,4,a,"[123507, 123508, 123509, 123511]"," quão útil se tornari[a] [a]o [ad]versário
 [a]lentado por três vitórias",94274
334,"[(124955, 1), (124957, 3), (124957, 4)]",124955,3,da,"[124955, 124957, 124957]","
 estrada de ro[da]gem, consoli[da][da] e firme.",95399
335,"[(125232, 0), (125235, 0), (125236, 1)]",125232,3,a,"[125232, 125235, 125236]"," seu facies topográfico [a]tormentado,
 [a] su[a] estrutura geognóstica ainda",95607
336,"[(125568, 0), (125570, 0), (125570, 5)]",125568,3,a,"[125568, 125570, 125570]"," da expedição por [a]li
 [a]carretari[a] desastre completo,",95874
337,"[(125894, 0), (125895, 0), (125896, 0), (125897, 0)]",125894,4,a,"[125894, 125895, 125896, 125897]"," mil combatentes, [a]vançou [a]té [a]o [a]racati, 46
",96127
338,"[(125985, 0), (125986, 3), (125987, 0)]",125985,3,du,"[125985, 125986, 125987]"," mando
 direto [do] deputa[do] [do] quartel mestre general",96196
339,"[(126265, 0), (126265, 4), (126266, 0)]",126265,3,a,"[126265, 126265, 126266]",". E isto [a]conteci[a] [a]os
 demais batalhões",96414
340,"[(126464, 2), (126465, 0), (126465, 3), (126466, 0)]",126464,4,a,"[126464, 126465, 126465, 126466]",", a Brigada gouvei[a] [a]tingi[a] [a] Gitirana, à",96566
341,"[(126822, 0), (126823, 0), (126824, 4)]",126822,3,a,"[126822, 126823, 126824]",", logo
 [a]pós [a] artilhari[a], o resto",96847
342,"[(127151, 1), (127152, 0), (127153, 5)]",127151,3,dZi,"[127151, 127152, 127153]",", tinha melhores con[di]ções [de] viabilida[de]. A artilharia",97096
343,"[(127153, 1), (127155, 0), (127156, 4)]",127153,3,a,"[127153, 127155, 127156]", melhores condições de vi[a]bilidade. [a] artilhari[a] por ali só,97098
344,"[(127174, 0), (127175, 0), (127176, 1)]",127174,3,a,"[127174, 127175, 127176]", Pereiras. Foi [a]campar [a] mei[a]- noite na,97115
345,"[(128100, 0), (128101, 0), (128102, 1)]",128100,3,a,"[128100, 128101, 128102]"," que se prolongaram [a]té [a]o di[a] seguinte, a",97840
346,"[(128334, 0), (128335, 0), (128336, 4)]",128334,3,a,"[128334, 128335, 128336]"," que o
 [a]travessasse [a] artilhari[a].
 Um",98018
347,"[(128365, 0), (128367, 2), (128369, 0)]",128365,3,u,"[128365, 128367, 128369]",". Dirigia- [o]
 paje[ú]. [o] quadrilheiro famoso visara",98040
348,"[(128793, 0), (128793, 3), (128795, 0)]",128793,3,a,"[128793, 128793, 128795]"," enquanto a vanguarda [a]tingi[a], [a]o
 entardecer,",98362
349,"[(130431, 2), (130433, 1), (130433, 4)]",130431,3,tSi,"[130431, 130433, 130433]"," justapostas em planos estra[ti]gráficos, ni[ti]damen[te]

 231",99611
350,"[(130518, 0), (130519, 0), (130521, 0)]",130518,3,a,"[130518, 130519, 130521]"," ali enveredou, [a]o [a]noitecer, [a] testa da coluna",99672
351,"[(130816, 1), (130817, 3), (130817, 5)]",130816,3,ra,"[130816, 130817, 130817]", Porque a situação e[ra] desespe[ra]do[ra]. A sua,99899
352,"[(130996, 4), (130997, 1), (130998, 3)]",130996,3,da,"[130996, 130997, 130998]", sorte que a arremeti[da] doi[da] remata[da] por uma salva,100039
353,"[(131104, 0), (131104, 3), (131106, 0)]",131104,3,a,"[131104, 131104, 131106]", encostas da Favela [a]vali[a]va- [a]. Estavam minadas,100123
354,"[(131372, 3), (131373, 0), (131374, 4)]",131372,3,a,"[131372, 131373, 131374]"," fogaças.
 continu[a] [a] fuzilari[a]
 Era um",100327
355,"[(131411, 2), (131414, 0), (131414, 3)]",131411,3,a,"[131411, 131414, 131414]"," nos companheiros que baque[a]vam,
 [a]tordo[a]dos pelos estampidos,",100355
356,"[(131593, 0), (131595, 4), (131596, 0)]",131593,3,a,"[131593, 131595, 131596]",". ª; [a]
 artilhari[a] [a]linhou- se próxima",100498
357,"[(131939, 1), (131940, 3), (131941, 0), (131942, 4)]",131939,4,a,"[131939, 131940, 131941, 131942]"," boca. No di[a] imedi[a]to [as]saltariam simultane[a]mente
 por dois",100764
358,"[(132101, 0), (132103, 0), (132104, 0)]",132101,3,a,"[132101, 132103, 132104]"," e noroeste por [a]quele, [a]brangida [a]o norte e a",100893
359,"[(132313, 0), (132314, 0), (132315, 3)]",132313,3,a,"[132313, 132314, 132315]"," altas torres, [as]soberbando [a] casari[a] humilde
 e",101058
360,"[(132996, 0), (132998, 0), (132999, 0), (133001, 3)]",132996,4,a,"[132996, 132998, 132999, 133001]"," deliberava. Todos [a]giam. [a]o [a]caso, estonte[a]damente, sem campo",101582
361,"[(133608, 4), (133610, 0), (133611, 0)]",133608,3,a,"[133608, 133610, 133611]"," 14. de infantari[a], [a]o [a]balar em reforço às",102049
362,"[(133813, 0), (133814, 3), (133815, 0)]",133813,3,du,"[133813, 133814, 133815]"," Silva, assistente [do] deputa[do] [do]
 quartel mestre",102203
363,"[(133949, 0), (133949, 2), (133950, 0)]",133949,3,a,"[133949, 133949, 133950]"," o caso não [ha]vi[a] [a]os
 triunfadores um",102311
364,"[(134051, 0), (134053, 0), (134054, 1)]",134051,3,dZi,"[134051, 134053, 134054]"," batida no flanco [di]reito, [de] on[de] tornara
 repelido",102395
365,"[(134114, 1), (134115, 2), (134116, 2)]",134114,3,ta,"[134114, 134115, 134116]","
 a expedição es[ta]va comple[ta]mente suplan[ta]da pelo inimigo.",102444
366,"[(134525, 0), (134526, 0), (134527, 0)]",134525,3,a,"[134525, 134526, 134527]"," as preparassem
 [a] [a]guardar [a] única coisa que",102757
367,"[(134710, 1), (134711, 0), (134712, 2)]",134710,3,dZi,"[134710, 134711, 134712]"," eles feito pelo mol[de] [de] andra[de] Neves, um",102907
368,"[(134759, 0), (134760, 2), (134761, 1), (134762, 0)]",134759,4,a,"[134759, 134760, 134761, 134762]"," depois de
 [ha]ver plane[a]do fri[a]mente [a] manobra.
",102947
369,"[(134884, 0), (134886, 0), (134888, 0), (134890, 0)]",134884,4,a,"[134884, 134886, 134888, 134890]"," luta.
 [a]ligeirou- [a]; [a]destrou- [a]; e como",103038
370,"[(135278, 0), (135278, 1), (135280, 0), (135280, 1)]",135278,4,ko,"[135278, 135278, 135280, 135280]"," surpreender.
 [co][co]robó
 [co][co]robó, nome que",103351
371,"[(135489, 0), (135491, 0), (135492, 0)]",135489,3,a,"[135489, 135491, 135492]"," da terra, [a]li, [a]flora [à] medida que a",103517
372,"[(136627, 0), (136629, 0), (136631, 0)]",136627,3,a,"[136627, 136629, 136631]"," corretivos ou
 [a]ditamentos. [a]tiravam, [a] seguro, do",104393
373,"[(137029, 0), (137031, 0), (137031, 2)]",137029,3,a,"[137029, 137031, 137031]","- os, [a]li, [ha]vi[a] duas horas,",104697
374,"[(138541, 2), (138543, 2), (138545, 3), (138547, 2)]",138541,4,a~,"[138541, 138543, 138545, 138547]"," deslizavam- lhes adi[an]te, recu[an]do, negace[an]do, apoi[an]do- se
",105846
375,"[(138543, 3), (138545, 4), (138547, 3)]",138543,3,du,"[138543, 138545, 138547]"," lhes adiante, recuan[do], negacean[do], apoian[do]- se
",105847
376,"[(138557, 0), (138558, 0), (138558, 2)]",138557,3,a,"[138557, 138558, 138558]"," acidentes, deslocando [a] [á]re[a] do combate,",105856
377,"[(138697, 3), (138700, 0), (138701, 0)]",138697,3,a,"[138697, 138700, 138701]"," do mesmo modo tumultu[á]rio.
 [a] [a]ção tornou- se",105964
378,"[(139184, 1), (139185, 1), (139187, 2)]",139184,3,si,"[139184, 139185, 139187]"," Cocorobó, a prin[cí]pio va[ci]lante, inde[ci]so numa dilação de",106321
379,"[(139319, 0), (139319, 2), (139320, 0)]",139319,3,a,"[139319, 139319, 139320]","
 aqueles centauros [a]pe[a]dos [ar]remetem com os contrários",106429
380,"[(139460, 3), (139461, 0), (139462, 0)]",139460,3,a,"[139460, 139461, 139462]","
 em breve travessi[a] [a]té [à] confluência do Macambira",106541
381,"[(139616, 0), (139617, 2), (139618, 1)]",139616,3,da,"[139616, 139617, 139618]"," penetrava os subúrbios [da] tremen[da] ci[da]dela. E
",106658
382,"[(140023, 0), (140024, 0), (140025, 0), (140025, 2)]",140023,4,a,"[140023, 140024, 140025, 140025]",". inapta para [a]branger [a] [á]re[a] extensíssima do
",106960
383,"[(140120, 0), (140121, 0), (140122, 0)]",140120,3,a,"[140120, 140121, 140122]"," arrebatá- los [a]té [a]o [ar]raial,
 exaustos",107031
384,"[(140499, 2), (140500, 1), (140502, 2)]",140499,3,ra,"[140499, 140500, 140502]",", porém, paga[ra]o du[ra]mente: tive[ra] neste dia 148",107315
385,"[(140500, 3), (140502, 0), (140503, 1)]",140500,3,tSi,"[140500, 140502, 140503]"," porém, pagarao duramen[te]: [ti]vera nes[te] dia 148 homens",107316
386,"[(140618, 1), (140619, 3), (140620, 1)]",140618,3,du,"[140618, 140619, 140620]"," dia 28, ten[do] avança[do] ce[do] e tomado posição",107410
387,"[(140951, 0), (140951, 3), (140956, 0)]",140951,3,a,"[140951, 140951, 140956]"," e de completa [a]legri[a]...
 [a] concentração almejada,",107668
388,"[(141607, 0), (141608, 0), (141609, 0)]",141607,3,e,"[141607, 141608, 141609]"," em que se [e]quiparavam [he]róis [e] pusilânimes.
",108175
389,"[(142143, 0), (142144, 1), (142147, 0)]",142143,3,a,"[142143, 142144, 142147]"," se impotentes ante [a] re[a]lidade.
 [a]pagavam- se as",108586
390,"[(142319, 0), (142320, 1), (142320, 4)]",142319,3,si,"[142319, 142320, 142320]", não ser que [se] con[si]deras[se] tal a perigosa,108725
391,"[(142504, 1), (142506, 5), (142508, 2)]",142504,3,da,"[142504, 142506, 142508]"," Um ou outro sol[da]do, indisciplina[da]mente, revi[da]va, disparando Os",108868
392,"[(142512, 0), (142513, 1), (142515, 0)]",142512,3,a,"[142512, 142513, 142515]",", disparando Os [à] to[a], [a] arma, para",108873
393,"[(142750, 0), (142751, 0), (142751, 2)]",142750,3,a,"[142750, 142751, 142751]", mortos e desatravancar [a] [á]re[a] reduzida dos fardos,109061
394,"[(142922, 0), (142922, 3), (142925, 0)]",142922,3,a,"[142922, 142922, 142925]"," expressivos, não [a]vali[a]ra

 [a]inda bem a pervicácia",109187
395,"[(143017, 0), (143018, 0), (143019, 0)]",143017,3,a,"[143017, 143018, 143019]",". O
 [a]campamento [a]té [à]quele momento em relativa",109264
396,"[(143749, 0), (143749, 2), (143750, 0)]",143749,3,a,"[143749, 143749, 143750]","..
 [ha]vi[a] [a]li uma inversão de",109812
397,"[(144061, 1), (144063, 0), (144064, 1), (144065, 0)]",144061,4,a,"[144061, 144063, 144064, 144065]"," algum, desmoralizava di[a]
 [a] di[a] [a] expedição, lhe",110050
398,"[(144126, 0), (144127, 3), (144128, 0), (144129, 0)]",144126,4,a,"[144126, 144127, 144128, 144129]"," se: o [as]salto imedi[a]to [a]o [ar]raial.
 Seja",110103
399,"[(144150, 0), (144151, 4), (144153, 2)]",144150,3,a,"[144150, 144151, 144153]"," bem dispostas; [a] artilhari[a]
 podi[a] continuar a bombardear",110121
400,"[(144305, 3), (144307, 2), (144308, 0)]",144305,3,a,"[144305, 144307, 144308]"," esse comboio não existi[a]. envi[a]da [a] seu encontro,",110248
401,"[(144332, 0), (144333, 0), (144334, 0), (144336, 0)]",144332,4,a,"[144332, 144333, 144334, 144336]"," dali o proteger [a]té [a]o [a]campamento, [a]quele
 comandante,",110270
402,"[(144393, 0), (144394, 2), (144396, 0)]",144393,3,dZi,"[144393, 144394, 144396]"," à aventura, [de] expe[di]entes. [de] moto próprio,",110316
403,"[(144416, 3), (144417, 0), (144418, 1)]",144416,3,a,"[144416, 144417, 144418]",", os soldados principi[a]ram [a] re[a]lizar, isolados ou",110333
404,"[(144915, 0), (144916, 0), (144917, 3)]",144915,3,a,"[144915, 144916, 144917]"," vez do
 [a]nimal [a]risco negace[a]va, sinistro e",110707
405,"[(145277, 2), (145278, 1), (145278, 3)]",145277,3,a,"[145277, 145278, 145278]", algum efeito. parti[a] di[a]ri[a]mente em batidas longas,110981
406,"[(145354, 0), (145355, 3), (145357, 0)]",145354,3,a,"[145354, 145355, 145357]", perturbava- lhes [a] montari[a]. [a]lém do trabalho de,111039
407,"[(145456, 0), (145458, 0), (145460, 0)]",145456,3,a,"[145456, 145458, 145460]","; circulando- [a], [ar]remessando- [a] para diante e",111116
408,"[(145484, 1), (145484, 3), (145485, 0)]",145484,3,a,"[145484, 145484, 145485]","
 O gado di[a]ri[a]mente [ad]quirido— oito a",111137
409,"[(145556, 0), (145556, 3), (145557, 0)]",145556,3,a,"[145556, 145556, 145557]"," mandioca, que [a]tenu[a]vam [a] princípio a
",111191
410,"[(145746, 3), (145748, 4), (145750, 3)]",145746,3,dus,"[145746, 145748, 145750]"," os infelizes, mutila[dos], estropia[dos], abati[dos] de febres,",111337
411,"[(146290, 0), (146290, 3), (146291, 0)]",146290,3,va,"[146290, 146290, 146291]"," os batalhões. [va]ria[va] [va]garosamente de rumo,",111755
412,"[(146359, 0), (146361, 0), (146362, 0)]",146359,3,e,"[146359, 146361, 146362]", algoz de um [e]xército. [e] [e]ra- o.,111811
413,"[(146414, 0), (146415, 0), (146416, 0), (146418, 0)]",146414,4,a,"[146414, 146415, 146416, 146418]",".

 [as]salto [a]o [a]campamento. [a] matadeira
 E",111848
414,"[(146497, 0), (146498, 0), (146499, 0)]",146497,3,a,"[146497, 146498, 146499]", em cheio o [a]campamento [a]té [a]o centro das baterias,111909
415,"[(146512, 1), (146513, 0), (146514, 1)]",146512,3,a,"[146512, 146513, 146514]"," canhões, que di[a] [a] di[a] lhes demoliam os",111921
416,"[(146655, 0), (146656, 1), (146657, 0), (146658, 1)]",146655,4,a,"[146655, 146656, 146657, 146658]", O ascendente deste [a]vultava di[a] [a] di[a]. Descobriam-,112032
417,"[(146699, 0), (146700, 0), (146700, 2)]",146699,3,a,"[146699, 146700, 146700]"," carneação e reduzindo [a] [á]re[a] do pequeno
",112065
418,"[(147619, 0), (147620, 1), (147621, 2)]",147619,3,a,"[147619, 147620, 147621]"," engravescer- se [a] su[a] situ[a]ção
 precária,",112759
419,"[(147761, 2), (147763, 3), (147765, 4)]",147761,3,du,"[147761, 147763, 147765]"," na Favela: soman[do], subtrain[do], multiplican[do] e dividindo;",112867
420,"[(147920, 4), (147921, 0), (147925, 0)]",147920,3,a,"[147920, 147921, 147925]", tudo aquilo uma monotoni[a] [a]cabrunhadora... [a] sucessão invariável das,112984
421,"[(148191, 2), (148193, 1), (148193, 4)]",148191,3,tSi,"[148191, 148193, 148193]"," igualmente desertas, reba[ti]das, ni[ti]damen[te], na
",113181
422,"[(148500, 0), (148501, 3), (148503, 0), (148504, 3)]",148500,4,u,"[148500, 148501, 148503, 148504]"," Fazia
 calar [o] bombardei[o]. [o] silenci[o] descia amortecedoramente sobre",113421
423,"[(148504, 0), (148504, 2), (148505, 1)]",148504,3,si,"[148504, 148504, 148505]", bombardeio. O [si]len[ci]o des[ci]a amortecedoramente sobre os,113424
424,"[(148586, 0), (148586, 2), (148587, 0), (148588, 4)]",148586,4,a,"[148586, 148586, 148587, 148588]"," adversário que se [a]li[a]ra [à] providenci[a].
 Imaginavam",113484
425,"[(148645, 0), (148646, 3), (148648, 0), (148649, 0), (148650, 0)]",148645,5,a,"[148645, 148646, 148648, 148649, 148650]", jagunços. Tudo [a] sugeri[a]. [a]ceita [a]inda [a] hipótese de previrem,113527
426,"[(148835, 0), (148836, 0), (148836, 3)]",148835,3,a,"[148835, 148836, 148836]"," misericórdia do jagunço [à]quela [a]goni[a] lenta.
",113675
427,"[(148985, 0), (148987, 0), (148989, 0)]",148985,3,a,"[148985, 148987, 148989]"," desesperado
 que [a]tirava, [a]nônimo, [a]quela consulta vacilante aos",113792
428,"[(149337, 0), (149339, 0), (149341, 1)]",149337,3,a,"[149337, 149339, 149341]"," surpreendido para tudo [a]quilo. [a]
 su[a] corpulência de atleta",114053
429,"[(149457, 0), (149458, 1), (149458, 4)]",149457,3,va,"[149457, 149458, 149458]"," sonoro, que [va]garosamente a[vas]sala[va] o silêncio dos",114142
430,"[(150025, 0), (150026, 1), (150027, 2)]",150025,3,si,"[150025, 150026, 150027]", retilínea; e [se] fos[se] impul[si]onado com sucesso favorável,114576
431,"[(150172, 2), (150173, 0), (150174, 0)]",150172,3,a,"[150172, 150173, 150174]",". Batalhão, envi[a]do [a] [a]tacá- los,",114687
432,"[(150218, 0), (150220, 0), (150221, 3)]",150218,3,a,"[150218, 150220, 150221]"," posição em que [a]campavam. [a] travessi[a]

 de",114722
433,"[(150281, 2), (150283, 4), (150284, 1)]",150281,3,ta,"[150281, 150283, 150284]"," 30. de infan[ta]ria, imedia[ta]mente des[ta]cado
 para a",114769
434,"[(150368, 0), (150369, 2), (150370, 2), (150371, 0)]",150368,4,a,"[150368, 150369, 150370, 150371]"," contavam, o [a]taque plane[a]do devi[a] [a]ter- se à",114835
435,"[(150393, 0), (150394, 3), (150395, 0)]",150393,3,a,"[150393, 150394, 150395]",", o que [a]demais impropri[a]va [a] zona mesma do",114855
436,"[(150493, 1), (150496, 1), (150498, 0)]",150493,3,si,"[150493, 150496, 150498]"," cargas de pelotões ma[ci]ços,
 pre[ci]pitando- [se] contra os cerros",114935
437,"[(150759, 0), (150761, 1), (150762, 3)]",150759,3,a,"[150759, 150761, 150762]"," cada soldado procura [a]
 su[a] companhi[a], cada companhia",115147
438,"[(151720, 1), (151721, 0), (151722, 1)]",151720,3,a,"[151720, 151721, 151722]"," imóveis—, re[a]lizava [a] cri[a]ção rara de um",115879
439,"[(152333, 0), (152334, 0), (152335, 0)]",152333,3,a,"[152333, 152334, 152335]"," Trabubu, os [as]saltantes [a]travessariam [a] pés enxutos o",116344
440,"[(152701, 0), (152703, 3), (152705, 0)]",152701,3,a,"[152701, 152703, 152705]"," o olhar do [ad]versário, impropri[a]va- [a] o terreno.",116617
441,"[(153091, 0), (153091, 3), (153093, 0), (153094, 0), (153096, 2)]",153091,5,a,"[153091, 153091, 153093, 153094, 153096]",", única banda [a]propri[a]da
 [a]os [a]linhamentos, enfi[a]vam num labirinto de",116912
442,"[(153108, 2), (153110, 5), (153112, 3)]",153108,3,dus,"[153108, 153110, 153112]"," breve trecho sentiamse perdi[dos], desorienta[dos], iludi[dos], sem verem",116927
443,"[(153919, 0), (153920, 1), (153921, 2)]",153919,3,si,"[153919, 153920, 153921]"," flanco que, [se] fos[se] impul[si]onado com energia,",117519
444,"[(153946, 0), (153947, 1), (153948, 0)]",153946,3,a,"[153946, 153947, 153948]"," porém, que [a]queles re[a]lizavam [a]penas uma demonstração ligeira",117537
445,"[(154047, 0), (154050, 0), (154051, 0)]",154047,3,a,"[154047, 154050, 154051]"," uma ladeira menos [a]brupta,
 [a]té [a]o alto de um",117614
446,"[(154099, 4), (154102, 0), (154103, 2)]",154099,3,a,"[154099, 154102, 154103]"," alguns pelotões de infantari[a].
 [a] situ[a]ção era culminante.",117651
447,"[(154219, 2), (154221, 2), (154222, 2), (154224, 1)]",154219,4,ta,"[154219, 154221, 154222, 154224]"," centro para a direi[ta], comple[ta]mente expos[ta], es[ta]va
 dominada pelas",117742
448,"[(154328, 2), (154329, 1), (154330, 2)]",154328,3,du,"[154328, 154329, 154330]", súbitas. Cada solda[do] ten[do] leva[do] somente 150 cartuchos,117826
449,"[(154581, 0), (154583, 0), (154584, 0)]",154581,3,a,"[154581, 154583, 154584]"," lance devassavam. [ar]remeteram, [a]o [a]caso, na direção",118010
450,"[(154601, 0), (154602, 0), (154602, 4)]",154601,3,a,"[154601, 154602, 154602]", única árvore que [a]li [a]pareci[a]. Os tiros,118025
451,"[(154669, 0), (154669, 2), (154670, 0)]",154669,3,a,"[154669, 154669, 154670]",", onde não [ha]vi[a] [a] ondulação mais ligeira",118073
452,"[(154830, 0), (154831, 0), (154832, 2)]",154830,3,de,"[154830, 154831, 154832]",". Os sertanejos [de]salojados [des]ses escon[de]rijos
 acolhiam-",118200
453,"[(155304, 0), (155305, 0), (155306, 0)]",155304,3,a,"[155304, 155305, 155306]"," que se tinham [a]vantajado [a]té [a]o cemitério junto
",118562
454,"[(155549, 0), (155550, 0), (155550, 2)]",155549,3,a,"[155549, 155550, 155550]", reduzindo a batalha [à] [á]re[a] estreita em que,118755
455,"[(155606, 0), (155608, 0), (155609, 1)]",155606,3,a,"[155606, 155608, 155609]"," a braço, [a]giam, [à] to[a], por conta",118799
456,"[(155845, 1), (155846, 0), (155847, 0)]",155845,3,a,"[155845, 155846, 155847]"," a expedição se vi[a] [ads]trita [a] estacar, encravando",118981
457,"[(156125, 0), (156127, 0), (156128, 1)]",156125,3,se,"[156125, 156127, 156128]",", junto ao [ce]mitério. [se]guiamse su[ces]sivamente: o 25",119191
458,"[(156327, 0), (156328, 0), (156329, 4)]",156327,3,a,"[156327, 156328, 156329]"," implacável.
 [a]frouxara [a] fuzilari[a], mas para",119332
459,"[(156394, 0), (156395, 0), (156395, 2), (156397, 0)]",156394,4,a,"[156394, 156395, 156395, 156397]"," Favela.
 [a]li [ha]vi[a], [a]o menos, a",119387
460,"[(156543, 0), (156544, 0), (156546, 2)]",156543,3,a,"[156543, 156544, 156546]",", calmamente, [a] [a]ve- mari[a]; e,",119498
461,"[(157192, 0), (157192, 2), (157193, 1)]",157192,3,a,"[157192, 157192, 157193]","
 qual não [ha]vi[a] re[a]ção possível. As",119995
462,"[(157602, 2), (157604, 2), (157606, 0)]",157602,3,a,"[157602, 157604, 157606]"," que estava
 siti[a]da. tolhi[a]- [a] o arraial a",120321
463,"[(157641, 0), (157642, 0), (157642, 2)]",157641,3,a,"[157641, 157642, 157642]", deserto impenetrável. [a] [á]re[a] da sua ação,120353
464,"[(157644, 1), (157645, 0), (157647, 0)]",157644,3,a,"[157644, 157645, 157647]"," A área da su[a] [a]ção
 [a]parentemente aumentara. Dois",120356
465,"[(158249, 0), (158249, 3), (158250, 0)]",158249,3,a,"[158249, 158249, 158250]","
 Um inimigo [ha]bitu[a]do [à] luta regular que",120818
466,"[(158660, 1), (158661, 0), (158662, 2)]",158660,3,da,"[158660, 158661, 158662]",", que os sol[da]dos [da] vanguar[da]
 aproveitavam para",121144
467,"[(158784, 0), (158785, 0), (158786, 1)]",158784,3,a,"[158784, 158785, 158786]", em traços largos [a]té [a]o di[a] 24 de julho,121243
468,"[(159116, 0), (159117, 0), (159118, 3)]",159116,3,a,"[159116, 159117, 159118]"," 22— Sem [a]guardar [a] inici[a]tiva do adversário,",121503
469,"[(159120, 0), (159122, 0), (159123, 4), (159124, 0)]",159120,4,a,"[159120, 159122, 159123, 159124]"," a iniciativa do [ad]versário, [a] artilhari[a] [a]bre o canhoneio às",121507
470,"[(159402, 0), (159403, 0), (159404, 3)]",159402,3,u,"[159402, 159403, 159404]", tempo trucida- [o] [o] canhonei[o] impunemente. Às,121731
471,"[(159777, 1), (159778, 0), (159779, 2)]",159777,3,tSi,"[159777, 159778, 159779]", inimigo. À noi[te] [ti]rotear constan[te] até a madrugada,122014
472,"[(160298, 2), (160299, 4), (160300, 2)]",160298,3,tSi,"[160298, 160299, 160300]"," de Canudos! faná[ti]cos visivelmen[te] aba[ti]dos!
 Mais",122415
473,"[(160375, 4), (160376, 0), (160377, 0)]",160375,3,a,"[160375, 160376, 160377]"," por praças de infantari[a] [a]té [a]o extremo
 sul",122471
474,"[(160526, 1), (160527, 0), (160528, 1)]",160526,3,a,"[160526, 160527, 160528]", despindo- se di[a] [a] di[a] das folhas e,122583
475,"[(161586, 1), (161587, 0), (161588, 0), (161588, 3)]",161586,4,a,"[161586, 161587, 161588, 161588]",", mal
 re[a]gindo [à] [a]trofi[a] no fundo das",123389
476,"[(161969, 0), (161972, 0), (161972, 4)]",161969,3,a,"[161969, 161972, 161972]"," a que se [ha]viam

 [a]querenci[a] do, o",123686
477,"[(162714, 3), (162716, 0), (162717, 0)]",162714,3,a,"[162714, 162716, 162717]"," surda— energias encade[a]das, [a]dormecidas [a]penas, prestes a",124234
478,"[(163561, 1), (163563, 0), (163563, 2)]",163561,3,a,"[163561, 163563, 163563]", abrigava por um di[a]. [ha]vi[a]- o deixado,124869
479,"[(164333, 1), (164333, 3), (164334, 0)]",164333,3,a,"[164333, 164333, 164334]"," Jequitaia, contemplava di[a]ri[a]mente [a] passagem do heroísmo",125459
480,"[(165261, 0), (165262, 0), (165264, 2)]",165261,3,a,"[165261, 165262, 165264]"," diuturnamente pormenores que [a] [a]cirravam. sabi[a]- se,",126168
481,"[(166676, 1), (166678, 0), (166679, 1)]",166676,3,a,"[166676, 166678, 166679]",", cuja feição di[a]
 [a] di[a] se agravava num",127248
482,"[(167733, 3), (167735, 3), (167737, 3), (167739, 2), (167741, 2), (167743, 2)]",167733,6,du,"[167733, 167735, 167737, 167739, 167741, 167743]"," salva—
 chamusca[do], balea[do], golpea[do]— corren[do], saltan[do], rolan[do],
 impalpável",128018
483,"[(167890, 0), (167892, 0), (167892, 2)]",167890,3,dZis,"[167890, 167892, 167892]"," opiniões como sempre [dis]paratavam, [dis]cor[des]. Para a",128132
484,"[(169391, 0), (169392, 2), (169394, 0)]",169391,3,a,"[169391, 169392, 169394]"," em agosto para [a] bahi[a], [a]o tempo que de",129275
485,"[(169586, 0), (169587, 2), (169588, 0), (169588, 3)]",169586,4,a,"[169586, 169587, 169588, 169588]", entrelaçamento belíssimo. [a] bahi[a] [a]tavi[a]ra- se para,129430
486,"[(169615, 0), (169616, 0), (169618, 0), (169618, 3)]",169615,4,a,"[169615, 169616, 169618, 169618]"," e, partida [a] [ha]bitual
 [a]pati[a], revestiu a",129451
487,"[(169970, 0), (169971, 2), (169974, 3)]",169970,3,a,"[169970, 169971, 169974]",". Chegavam destacadamente [à] bahi[a];
 munici[a]vam- se e",129723
488,"[(172086, 0), (172087, 1), (172089, 0)]",172086,3,a,"[172086, 172087, 172089]"," mais caluniado dos [a]nimais i[a]
 [as]sentar, dominadoramente,",131336
489,"[(172688, 0), (172688, 2), (172690, 0)]",172688,3,a,"[172688, 172688, 172690]"," fim a existência [a]le[a]tória, [a] terços de rações",131795
490,"[(173055, 2), (173056, 1), (173058, 0)]",173055,3,si,"[173055, 173056, 173058]", inamolgáveis. E pare[ci]am dis[ci]plinar- [se]. Correspondiam-,132084
491,"[(173211, 0), (173212, 0), (173213, 0)]",173211,3,a,"[173211, 173212, 173213]"," daquele outro
 [as]sédio [a]barcando [a] tropa. Os",132203
492,"[(173526, 5), (173529, 2), (173530, 3)]",173526,3,du,"[173526, 173529, 173530]"," pelos ares, revolutean[do],
 estri[du]lamento badalan[do], como se",132455
493,"[(173562, 0), (173562, 2), (173563, 1), (173564, 3)]",173562,4,tSi,"[173562, 173562, 173563, 173564]","
 Mas, [ti]ran[te] es[te] inciden[te], fora perdida",132480
494,"[(173611, 0), (173612, 0), (173614, 0), (173616, 1)]",173611,4,a,"[173611, 173612, 173614, 173616]"," pela noite dentro [a]té [a]o
 [a]manhecer. re[a]tou- se durante",132518
495,"[(173872, 0), (173873, 2), (173874, 3)]",173872,3,a,"[173872, 173873, 173874]",", porém, [a] situ[a]ção mudari[a]. Canudos teria",132710
496,"[(174993, 3), (174995, 1), (174996, 0), (174997, 1)]",174993,4,a,"[174993, 174995, 174996, 174997]"," de matutos lhes devolvi[a], di[a] [a] di[a], mutilados
",133535
497,"[(175499, 2), (175500, 0), (175501, 0)]",175499,3,a,"[175499, 175500, 175501]",",
 porque desci[a] [a]té [a]os ombros, um",133923
