avisos,aviso
",",","
esboçava-se,esboçava-se
a,o
hipótese,hipótese
de,de
uma,um
traição,traição
.,.
Apontavam-se,apontavam-se
influentes,influente
mandões,mandõe
locais,local
",",","
cujas,cujo
velhas,velho
relações,relaçõe
com,com
o,o
Conselheiro,conselheiro
sugeriam,sugerir
",",","
veemente,veemente
",",","
a,o
presunção,presunção
de,de
que,que
o,o
estivessem,estivessem
auxiliando,auxiliando
a,o
socapa,socapa
",",","
fornecendo-lhe,fornecendo-lhe
recursos,recurso
e,e
153,153
instruindo-o,instruindo-o
dos,dos
menores,pequeno
movimentos,movimento
da,da
investida,investida
.,.
Ainda,ainda
mais,mais
",",","
sabia-se,sabia-se
que,que
a,o
tropa,tropa
",",","
quando,quando
mesmo,mesmo
o,o
maior,grande
sigilo,sigilo
rodeasse,rodeasse
as,o
deliberações,deliberaçõe
",",","
seria,ser
",",","
no,no
avançar,avançar
",",","
precedida,precedido
e,e
ladeada,ladeado
pelos,pelos
espias,espia
espertos,esperto
do,do
inimigo,inimigo
",",","
muitos,muito
dos,dos
quais,qual
",",","
verificou-se,verificou-se
depois,depois
",",","
dentro,dentro
da,da
própria,próprio
vila,vila
acotovelavam,acotovelar
os,o
expedicionários,expedicionário
.,.
Uma,um
surpresa,surpresa
",",","
depois,depois
de,de
tantos,tanto
dias,dia
perdidos,perder
e,e
em,em
tais,tal
circunstâncias,circunstância
",",","
era,ser
inadmissível,inadmissível
.,.
Em,em
Canudos,canudo
saberiam,saber
da,da
estrada,estrada
escolhida,escolher
pare,parar
a,o
linha,linha
de,de
operações,operaçõe
com,com
antecedência,antecedência
bastante,bastante
pare,parar
se,se
fortificarem,fortificarem
os,o
seus,seu
trechos,trecho
mais,mais
difíceis,difícil
",",","
de,de
sorte,sorte
que,que
",",","
reeditando,reeditando
o,o
cave,cave
de,de
Uauá,uauá
",",","
o,o
alcance,alcance
do,do
arraial,arraial
preestabelecia,preestabelecia
a,o
preliminar,preliminar
de,de
um,um
combate,combate
em,em
caminho,caminho
.,.
Assim,assim
a,o
partida,partida
da,da
base,base
de,de
operações,operaçõe
",",","
do,do
modo,modo
por,por
que,que
se,se
fez,fazer
",",","
foi,ser
um,um
erro,erro
de,de
oficio,oficio
.,.
A,o
expedição,expedição
endireitava,endireitavo
pare,parar
o,o
objetivo,objetivo
da,da
lute,lute
como,como
se,se
voltasse,voltar
de,de
uma,um
campanha,campanha
.,.
Abandonando,abandonando
novamente,novamente
parte,parte
das,das
munições,muniçõe
",",","
seguia,seguir
como,como
se,se
",",","
pobre,pobre
de,de
recursos,recurso
em,em
Queimadas,queimada
",",","
paupérrima,paupérrimo
de,de
recursos,recurso
em,em
Monte,monte
Santo,santo
",",","
ela,ele
fosse,ser
abastecer-se,abastecer-se
-,-
em,em
Canudos,canudo
...,...
Desarmava-se,desarmava-se
à,à
medida,medida
que,que
se,se
aproximava,aproximavo
do,do
inimigo,inimigo
.,.
Afrontava-se,afrontava-se
com,com
o,o
desconhecido,desconhecer
",",","
ao,ao
acaso,acaso
",",","
tendo,ter
o,o
amparo,amparo
único,único
da,da
fragilidade,fragilidade
de,de
nossa,nosso
bravura,bravura
impulsiva,impulsivo
.,.
A,o
derrota,derrota
era,ser
inevitável,inevitável
.,.
Porque,porque
a,o
tais,tal
deslizes,deslize
se,se
aditaram,aditaram
outros,outro
",",","
denunciando,denunciar
a,o
mais,mais
complete,complete
ignorância,ignorância
da,da
guerra,guerra
.,.
Revela-a,revela-a
a,o
ordem,ordem
do,do
dia,dia
organizadora,organizador
das,das
forças,força
atacantes,atacante
.,.
Escassa,escassa
como,como
uma,um
ordem,ordem
qualquer,qualquer
distribuindo,distribuindo
contingentes,contingente
",",","
não,não
há,há
rastrear-se,rastrear-se
nela,nela
a,o
mais,mais
fugaz,fugaz
indicação,indicação
sobre,sobre
o,o
desdobramento,desdobramento
",",","
formaturas,formatura
ou,ou
manobras,manobra
das,das
unidades,unidade
combatentes,combatente
",",","
consoante,consoante
os,o
vários,vário
caves,cave
fáceis,fácil
de,de
prever,prever
.,.
Não,não
há,há
uma,um
palavra,palavra
sobre,sobre
inevitáveis,inevitávil
assaltos,assalto
repentinos,repentino
.,.
Nada,nada
",",","
afinal,afinal
",",","
visando,visar
uma,um
distribuição,distribuição
de,de
unidades,unidade
",",","
de,de
acordo,acordo
com,com
os,o
caracteres,caractere
especiais,especial
do,do
adversário,adversário
e,e
do,do
terreno,terreno
.,.
Adstrito,adstrito
a,o
uns,um
rudimentos,rudimento
de,de
tática,tático
prussiana,prussiano
",",","
transplantados,transplantado
as,o
nossas,nosso
ordenanças,ordenança
",",","
o,o
chefe,chefe
expedicionário,expedicionário
",",","
como,como
se,se
levasse,levasse
o,o
pequeno,pequeno
corpo,corpo
de,de
exercito,exerco
pare,parar
algum,algum
campo,campo
esmoitado,esmoitado
da,da
Bélgica,bélgica
",",","
dividiu-o,dividiu-o
em,em
três,três
colunas,coluna
",",","
parecendo,parecendo
dispô-lo,dispô-lo
",",","
de,de
antemão,antemão
",",","
pare,parar
recontros,recontro
em,em
que,que
lhe,lhe
fosse,ser
dado,dar
entrar,entrar
repartindo,repartindo
em,em
atiradores,atirador
",",","
reforço,reforço
e,e
apoio,apoio
.,.
Nada,nada
mais,mais
",",","
além,além
desse,dar
subordinar-se,subordinar-se
a,o
uns,um
tantos,tanto
moldes,molde
rígidos,rígido
de,de
velhos,velho
ditames,ditame
clássicos,clássico
de,de
guerra,guerra
.,.
Ora,ora
",",","
estes,este
eram,ser
inadaptáveis,inadaptávil
no,no
momento,momento
.,.
Segundo,segundo
o,o
exato,exato
conceito,conceito
de,de
Von,von
der,ddar
Goltz,goltz
",",","
qualquer,qualquer
organização,organização
militar,militar
deve,dever
refletir,refletir
alguma,algum
coisa,coisa
do,do
temperamento,temperamento
nacional,nacional
.,.
Entre,entre
a,o
incoercível,incoercível
tática,tático
prussiana,prussiano
",",","
em,em
que,que
é,é
tudo,tudo
a,o
precisão,precisão
mecânica,mecânico
da,da
bala,bala
",",","
e,e
a,o
nervosa,nervoso
tática,tático
latina,latino
",",","
em,em
que,que
é,é
tudo,tudo
arrojo,arrojo
cavalheiresco,cavalheiresco
da,da
espada,espada
",",","
tínhamos,tínhamos
a,a
esgrima,esgrima
perigosa,perigoso
com,com
os,o
guerrilheiros,guerrilheiro
esquivos,esquivo
cuja,cujo
força,força
estava,estar
na,no
própria,próprio
fraqueza,fraqueza
",",","
na,na
fuga,fuga
sistemática,sistemático
",",","
num,num
vaivém,vaivém
doidejante,doidejante
de,de
arrancadas,arrancada
e,e
recuos,recuo
",",","
dispersos,dispersar
",",","
escapantes,escapante
do,do
seio,seio
da,da
natureza,natureza
protetora,protetor
.,.
Eram,ser
por,por
igual,igual
inúteis,inútil
as,o
cargas,carga
e,e
as,o
descargas,descarga
.,.
Contra,contra
tais,tal
antagonistas,antagonista
e,e
num,num
tal,tal
terreno,terreno
não,não
havia,haver
supor-se,supor-se
a,o
probabilidade,probabilidade
de,de
se,se
estender,estender
a,o
mais,mais
apagada,apagado
linha,linha
de,de
combate,combate
.,.
Não,não
havia,haver
até,até
a,o
possibilidade,possibilidade
de,de
um,um
combate,combate
no,no
rigorismo,rigorismo
técnico,técnico
do,do
termo,termo
.,.
A,o
luta,luta
",",","
digamos,dizer
com,com
mais,mais
acerto,acerto
",",","
uma,um
monteria,monteria
a,o
homens,homem
",",","
uma,um
batida,bater
brutal,brutal
em,em
torno,torno
à,à
ceva,ceva
monstruosa,monstruoso
de,de
Canudos,canudo
",",","
ia,ir
reduzir-se,reduzir-se
a,o
ataques,ataque
ferozes,feroz
",",","
a,o
esperas,espera
ardilosas,ardiloso
",",","
a,o
súbitas,súba
refregas,refrega
",",","
instantâneos,instantâneo
recontros,recontro
em,em
que,que
fora,ser
absurdo,absurdo
admitir-se,admitir-se
que,que
se,se
pudessem,poder
desenvolver,desenvolver
as,o
fases,fase
principais,principal
daquele,daquele
",",","
entre,entre
os,o
dois,dois
extremos,extremo
dos,dos
fogos,fogo
violentos,violento
",",","
que,que
o,o
iniciam,iniciam
",",","
o,o
epílogo,epílogo
delirante,delirante
das,das
cargas,carga
de,de
baioneta,baioneta
.,.
Função,função
do,do
homem,homem
e,e
do,do
solo,solo
",",","
aquela,aquele
guerra,guerra
devia,dever
impulsionar-se,impulsionar-se
a,o
golpes,golpe
de,de
mão,mão
de,de
estrategista,estrategista
revolucionário,revolucionário
e,e
inovador,inovador
.,.
Nela,nela
iam,ir
surgir,surgir
",",","
tumultuariamente,tumultuariamente
",",","
fundidas,fundido
",",","
penetrando-se,penetrando-se
",",","
simultâneas,simultânea
",",","
todas,todo
as,o
situações,situaçõe
",",","
naturalmente,naturalmente
distintas,distinto
",",","
em,em
que,que
se,se
pode,poder
encontrar,encontrar
qualquer,qualquer
força,força
em,em
operações,operaçõe
-,-
a,o
de,de
repouso,repouso
",",","
a,o
de,de
marcha,marcha
e,e
a,o
de,de
combate,combate
.,.
O,o
exercito,exerco
marchando,marchando
pronto,pronto
a,a
encontrar,encontrar
o,o
nimigo,nimigo
154,154
em,em
todas,todo
as,o
voltas,volta
dos,dos
caminhos,caminho
",",","
ou,ou
a,o
vê-lo,vê-lo
romper,romper
dentre,dentre
as,o
próprias,próprio
fileiras,fileira
surpreendidas,surpreendido
",",","
devia,dever
repousar,repousar
nos,nos
alinhamentos,alinhamento
da,da
batalha,batalha
.,.
Nada,nada
se,se
deliberou,deliberou
quanto,quanto
a,o
condições,condiçõe
tão,tão
imperiosas,imperioso
.,.
O,o
comandante,comandante
limitou-se,limitou-se
a,a
formar,formar
três,três
colunas,coluna
e,e
a,a
ir,ir
para,para
a,o
frente,frente
",",","
pondo,pÃ´r
diante,diante
da,da
astúcia,astúcia
sutil,sutil
dos,dos
jagunços,jagunço
a,o
potência,potência
ronceira,ronceiro
de,de
três,três
falanges,falange
compactas,compacta
-,-
homens,homem
inermes,inerme
carregando,carregando
armas,arma
magníficas,magnífico
.,.
Ora,ora
",",","
um,um
chefe,chefe
militar,militar
deve,dever
ter,ter
algo,algo
de,de
psicológico,psicológico
.,.
Por,por
mais,mais
mecanizado,mecanizado
que,que
fique,ficar
o,o
soldado,soldado
pela,pela
disciplina,disciplina
",",","
tendendo,tendendo
para,para
esse,esse
sinistro,sinistro
ideal,ideal
de,de
homúnculo,homúnculo
",",","
feito,fazer
um,um
feixe,feixe
de,de
ossos,osso
amarrados,amarrar
por,por
um,um
feixe,feixe
de,de
músculos,músculo
",",","
energias,energia
inconscientes,inconsciente
sobre,sobre
alavancas,alavanca
rígidas,rígido
",",","
sem,sem
nervos,nervo
",",","
sem,sem
temperamento,temperamento
",",","
sem,sem
arbítrio,arbítrio
",",","
agindo,agindo
como,como
um,um
autômato,autômato
pela,pela
vibração,vibração
dos,dos
clarins,clarim
",",","
transfiguram-no,transfiguram-no
as,o
emoções,emoçõe
da,da
guerra,guerra
.,.
E,e
a,o
marcha,marcha
nos,no
sertões,sertõe
desperta-as,desperta-a
a,o
todo,todo
o,o
instante,instante
.,.
Trilhando,trilhando
veredas,vereda
desconhecidas,desconhecido
",",","
envolto,envolto
por,por
uma,um
natureza,natureza
selvagem,selvagem
e,e
pobre,pobre
",",","
o,o
nosso,nosso
soldado,soldado
",",","
que,que
é,é
corajoso,corajoso
na,na
frente,frente
do,do
inimigo,inimigo
",",","
acovarda-se,acovarda-se
",",","
invadido,invadido
de,de
temores,temor
",",","
todas,todo
as,o
vezes,vez
que,que
este,este
",",","
sem,sem
aparecer,aparecer
",",","
se,se
revela,revelar
",",","
impalpável,impalpável
dentro,dentro
das,das
tocaias,tocaia
.,.
Assim,assim
",",","
se,se
um,um
tiroteio,tiroteio
das,das
guardas,guarda
de,de
frente,frente
se,se
constitui,constituir
",",","
na,na
campanha,campanha
",",","
aviso,aviso
salutar,salutar
ao,ao
resto,resto
dos,dos
lutadores,lutador
",",","
naquelas,naquelas
circunstâncias,circunstância
anormais,anormal
era,ser
um,um
perigo,perigo
.,.
Quase,quase
sempre,sempre
as,o
seções,seçõe
se,se
baralhavam,baralhavam
",",","
sacudidas,sacudida
pelo,pelo
mesmo,mesmo
espanto,espanto
",",","
numa,numa
desordem,desordem
súbita,súba
",",","
tendendo,tendendo
a,a
um,um
refluxo,refluxo
instintivo,instintivo
para,para
a,o
retaguarda,retaguarda
.,.
Era,ser
natural,natural
que,que
fossem,ser
previstas,prever
estas,este
conjunturas,conjuntura
inevitáveis,inevitávil
.,.
Para,para
atenuá-las,atenuá-la
",",","
as,o
diversas,diverso
unidades,unidade
deviam,dever
seguir,seguir
com,com
o,o
máximo,máximo
afastamento,afastamento
",",","
embora,embora
agissem,agissem
",",","
no,no
primeiro,primeiro
momento,momento
",",","
completamente,completamente
isoladas,isolar
.,.
Este,este
dispositivo,dispositivo
",",","
além,além
de,de
lhes,lhe
altear,altear
o,o
ânimo,ânimo
",",","
pela,pela
certeza,certeza
de,de
um,um
pronto,pronto
auxílio,auxílio
por,por
parte,parte
das,das
que,que
fora,ser
da,da
ação,ação
imediata,imediato
do,do
inimigo,inimigo
podiam,poder
acometê-lo,acometê-lo
levando,levar
a,o
força,força
moral,moral
do,do
ataque,ataque
",",","
evitava,evitar
o,o
alastramento,alastramento
do,do
pânico,pânico
e,e
facultava,facultavo
um,um
desdobramento,desdobramento
desafogado,desafogado
.,.
Embora,embora
a,o
direção,direção
dos,dos
vários,vário
movimentos,movimento
escapasse,escapasse
da,da
autoridade,autoridade
de,de
um,um
comando,comando
único,único
",",","
substituída,substituída
pela,pela
iniciativa,iniciativa
mais,mais
eficaz,eficaz
dos,dos
comandantes,comandante
de,de
pequenas,pequeno
unidades,unidade
",",","
agindo,agindo
autônomas,autônoma
de,de
acordo,acordo
com,com
as,o
circunstancias,circunstancia
do,do
momento,momento
",",","
impunha-se,impunha-se
largo,largo
fracionamento,fracionamento
das,das
colunas,coluna
.,.
Era,ser
parodiar,parodiar
a,o
norma,norma
guerreira,guerreiro
do,do
adversário,adversário
",",","
seguindo-a,seguindo-a
paralelamente,paralelamente
",",","
em,em
traçados,traçado
mais,mais
firmes,firme
e,e
opondo-lhe,opondo-lhe
a,o
mesma,mesmo
dispersão,dispersão
",",","
única,único
capaz,capaz
de,de
amortecer,amortecer
as,o
causas,causa
de,de
insucesso,insucesso
de,de
anular,anular
o,o
efeito,efeito
de,de
repentinas,repentino
emboscadas,emboscada
",",","
de,de
criar,criar
melhores,bom
recursos,recurso
de,de
reação,reação
",",","
e,e
de,de
acarretar,acarretar
",",","
ao,ao
cabo,cabo
",",","
a,o
vitória,vitória
",",","
do,do
único,único
modo,modo
por,por
que,que
esta,este
poderia,poder
ser,ser
alcançada,alcançado
",",","
feito,fazer
uma,um
soma,soma
de,de
sucessivos,sucessivo
ataques,ataque
parciais,parcial
.,.
Em,em
síntese,síntese
",",","
as,o
forcas,forca
",",","
dispersas,dispersa
em,em
marcha,marcha
",",","
a,a
partir,partir
da,da
base,base
das,das
operações,operaçõe
",",","
deviam,dever
ir,ir
",",","
a,o
pouco,pouco
e,e
pouco,pouco
",",","
apertando,apertando
os,o
fanáticos,fanático
",",","
concentrar-se,concentrar-se
em,em
Canudos,canudo
.,.
Fez-se,fez-se
sempre,sempre
o,o
contrário,contrário
.,.
Partiam,partiam
unidas,unido
",",","
em,em
colunas,coluna
dentro,dentro
da,da
estrutura,estrutura
maciça,maciça
das,das
brigadas,brigada
.,.
Avançavam,avançavam
emboladas,embolado
pelos,pelos
caminhos,caminho
em,em
fora,ser
.,.
Iam,ir
dispersar-se,dispersar-se
",",","
repentinamente,repentinamente
-,-
em,em
Canudos,canudo
...,...
Em,em
marcha,marcha
para,para
Canudos,canudo
Foi,ser
nestas,nestas
condições,condiçõe
desfavoráveis,desfavorávil
que,que
partiram,partir
a,a
12,12
de,de
janeiro,janeiro
de,de
1897,1897
.,.
Tomaram,tomaram
pela,pela
estrada,estrada
do,do
Cambaio,cambaio
.,.
É,é
a,a
mais,mais
curta,curto
e,e
a,o
mais,mais
acidentada,acidentado
.,.
Ilude,ilude
a,o
princípio,princípio
",",","
perlongando,perlongando
o,o
vale,vale
do,do
Cariacá,cariacá
",",","
numa,numa
cinta,cinta
de,de
terrenos,terreno
férteis,fértil
sombreados,sombreado
de,de
cerradões,cerradõe
que,que
prefiguram,prefiguram
verdadeiras,verdadeiro
mates,mate
.,.
155,155
Transcorridos,transcorrido
alguns,algum
quilômetros,quilômetro
",",","
porem,porem
",",","
acidenta-se,acidenta-se
.,.
perturba-se,perturba-se
em,em
trilhas,trilha
pedregosas,pedregoso
e,e
torna-se,torna-se
menos,menos
praticável,praticável
à,à
medida,medida
que,que
se,se
avizinha,avizinhar
do,do
sopé,sopé
da,da
serra,serra
do,do
Acaru,acaru
.,.
Dali,dali
por,por
diante,diante
se,se
encurva,encurva
pare,parar
leste,leste
transmontando,transmontando
a,o
serrania,serrania
por,por
três,três
ladeiras,ladeira
sucessivas,sucessivo
",",","
até,até
galgar,galgar
o,o
sitio,sitio
da,da
Lajem,lajem
de,de
Dentro,dentro
",",","
alçado,alçado
trezentos,trezento
metros,metro
sobre,sobre
o,o
vale,vale
.,.
Gastaram-se,gastaram-se
dois,dois
dias,dia
pare,parar
atingir-se,atingir-se
este,este
ponto,ponto
.,.
A,o
artilharia,artilharia
reduzia,reduzia
a,o
marcha,marcha
.,.
Ascendiam,ascendiam
penosamente,penosamente
os,o
Krupps,krupp
",",","
enquanto,enquanto
os,o
sapadores,sapador
na,na
frente,frente
reparavam,reparar
a,o
estrada,estrada
",",","
desentulhando-a,desentulhando-a
e,e
destocando-a,destocando-a
",",","
ou,ou
abrindo,abrir
desvios,desvio
contornantes,contornante
",",","
evitando,evitar
fortíssimos,fortíssimo
declives,declive
.,.
E,e
a,o
tropa,tropa
",",","
que,que
tinha,ter
as,o
condições,condiçõe
de,de
sucesso,sucesso
na,na
mobilidade,mobilidade
",",","
paralisava-se,paralisava-se
presa,prender
no,no
travão,travão
daquelas,daquela
massas,massa
metálicas,metálico
.,.
Transposta,transposta
a,o
Lajem,lajem
de,de
Dentro,dentro
e,e
a,o
divisória,divisória
das,das
vertentes,vertente
do,do
Itapicuru,itapicuru
e,e
do,do
Vaza-Barris,vaza-barril
",",","
a,o
estrada,estrada
desce,descer
.,.
Torna-se,torna-se
",",","
porem,porem
",",","
mais,mais
seria,ser
a,a
travessia,travessia
",",","
metendo-se,metendo-se
no,no
acidentado,acidentado
de,de
contrafortes,contraforte
",",","
de,de
onde,onde
fluem,fluem
os,o
tributários,tributário
efêmeros,efêmero
do,do
Bendegó,bendegó
.,.
A,o
bacia,bacia
de,de
captação,captação
deste,deste
desenha-se,desenha-se
",",","
então,então
",",","
ligando,ligar
as,o
abas,aba
de,de
três,três
serras,serra
",",","
a,o
do,do
Acaru,acaru
",",","
a,o
Grande,grande
e,e
do,do
Atanásio,atanásio
",",","
que,que
se,se
articulam,articulam
em,em
desmedida,desmedida
curve,curve
.,.
A,o
expedição,expedição
entrou,entrar
por,por
aquele,aquele
vale,valer
fundo,fundo
como,como
uma,um
furna,furna
ate,ate
a,a
um,um
outro,outro
sitio,sitio
.,.
Ipueiras,ipueiro
",",","
onde,onde
acampou,acampou
.,.
Foi,ser
uma,um
temeridade,temeridade
.,.
O,o
acampamento,acampamento
",",","
envolto,envolto
de,de
fraguedos,fraguedo
",",","
centralizaria,centralizaria
os,o
fogos,fogo
do,do
inimigo,inimigo
",",","
se,se
este,este
aparecesse,aparecesse
pelo,pelo
topo,topo
dos,dos
morros,morro
.,.
Felizmente,felizmente
não,não
chegavam,chegar
até,até
lá,lá
os,o
jagunços,jagunço
.,.
De,de
sorte,sorte
que,que
na,na
antemanhã,antemanhã
seguinte,seguinte
",",","
rumo,rumo
firme,firme
ao,ao
norte,norte
",",","
a,o
tropa,tropa
prosseguiu,prosseguir
pare,parar
Penedo,penedo
",",","
salve,salve
de,de
uma,um
posição,posição
dificílima,dificílimo
.,.
Tinha,ter
meio,meio
caminho,caminho
andado,andar
.,.
As,o
estradas,estrada
pioravam,pioravam
crivadas,crivado
de,de
veredas,vereda
",",","
serpeando,serpeando
em,em
morros,morro
",",","
alçando-se,alçando-se
em,em
rampas,rampa
",",","
caindo,caindo
em,em
grotões,grotõe
",",","
desabrigadas,desabrigado
",",","
sem,sem
sombras,sombra
...,...
Até,até
Mulungu,mulungu
",",","
duas,dois
léguas,légua
além,além
de,de
Penedo,penedo
",",","
os,o
sapadores,sapador
estradaram,estradaram
o,o
solo,solo
pare,parar
os,o
canhões,canhõe
",",","
e,e
a,o
jornada,jornada
remorava-se,remorava-se
no,no
passo,passo
tardo,tardo
da,da
divisão,divisão
que,que
os,o
guarnecia,guarnecia
.,.
Entretanto,entretanto
era,ser
imprescindível,imprescindível
a,o
máxima,máximo
celeridade,celeridade
.,.
Tornava-se,tornava-se
suspeita,suspeito
a,a
paragem,paragem
:,:
restos,resto
de,de
fogueiras,fogueira
a,a
margem,margem
do,do
caminho,caminho
e,e
vivendas,vivenda
incendiadas,incendiar
davam,dar
sinais,sinal
do,do
inimigo,inimigo
.,.
Em,em
Mulungu,mulungu
",",","
à,à
noite,noite
",",","
eles,ele
se,se
tornaram,tornar
evidentes,evidente
.,.
Alarmou-se,alarmou-se
o,o
acampamento,acampamento
.,.
Tinham-se,tinham-se
distinguido,distinguir
",",","
próximos,próximos
",",","
encobertos,encoberto
na,na
sombra,sombra
",",","
rondando,rondar
em,em
torno,torno
",",","
vultos,vulto
fugazes,fugaz
",",","
de,de
espias,espia
.,.
Os,o
soldados,soldado
dormiram,dormiram
em,em
armas,arma
.,.
E,e
no,no
amanhecer,amanhecer
de,de
17,17
a,a
expedição,expedição
que,que
se,se
encravara,encravaro
nas,nas
montanhas,montanha
",",","
muito,muito
aquém,aquém
ainda,ainda
de,de
um,um
objetivo,objetivo
que,que
podia,poder
ser,ser
atingido,atingir
em,em
três,três
dias,dia
de,de
marcha,marcha
",",","
começou,comer
de,de
ser,ser
terrivelmente,terrivelmente
torturada,torturado
.,.
Acabaram-se,acabaram-se
as,o
munições,muniçõe
de,de
boca,boca
.,.
Foram,ser
abatidos,abater
os,o
dois,dois
últimos,último
bois,boi
para,para
quinhentos,quinhento
e,e
tantos,tanto
combatentes,combatente
.,.
Isto,isto
valia,valer
por,por
um,um
combate,combate
perdido,perder
.,.
A,o
feição,feição
da,da
luta,luta
agravava-se,agravava-se
em,em
plena,pleno
marcha,marcha
",",","
antes,antes
de,de
se,se
dar,dar
um,um
tiro,tiro
.,.
Prosseguir,prosseguir
para,para
Canudos,canudo
",",","
poucas,pouco
léguas,légua
distante,distante
",",","
era,ser
quase,quase
a,o
salvação,salvação
.,.
Era,ser
lutar,lutar
pela,pela
vida,vida
.,.
Completando,completando
o,o
transe,transe
",",","
desapareceram,desaparecer
à,à
noite,noite
",",","
em,em
grande,grande
parte,parte
",",","
os,o
cargueiros,cargueiro
contratados,contratar
em,em
Monte,monte
Santo,santo
.,.
E,e
",",","
sob,sob
o,o
pretexto,pretexto
de,de
providenciar,providenciar
para,para
urgente,urgente
remessa,remessa
de,de
munições,muniçõe
",",","
o,o
comissário,comissário
daquela,daquela
vila,vila
largou,largar
para,para
ignoradas,ignorado
paragens,paragem
-,-
e,e
não,não
voltou,voltar
.,.
Alguém,alguém
",",","
entretanto,entretanto
",",","
salvou,salvar
a,o
lealdade,lealdade
sertaneja,sertanejo
",",","
o,o
guia,guia
Domingos,domingos
Jesuíno,jesuíno
.,.
Conduziu,conduziu
as,o
tropas,tropa
para,para
a,o
frente,frente
até,até
ao,ao
rancho,rancho
das,das
Pedras,pedra
",",","
onde,onde
acamparam,acamparam
.,.
Estavam,estar
cerca,cerca
de,de
duas,dois
léguas,légua
de,de
Canudos,canudo
.,.
156,156
E,e
à,à
noite,noite
um,um
observador,observador
que,que
do,do
acampamento,acampamento
atentasse,atentasse
para,para
o,o
norte,norte
",",","
distinguiria,distinguiria
talvez,talvez
",",","
escassas,escasso
",",","
em,em
bruxuleios,bruxuleio
longínquos,longínquo
",",","
fulgindo,fulgindo
e,e
extinguindo-se,extinguindo-se
",",","
intermitentes,intermitente
",",","
muito,muito
altas,alto
",",","
como,como
estrelas,estrela
rubras,rubra
entre,entre
nevoeiros,nevoeiro
",",","
algumas,algum
luzes,luz
vacilantes,vacilante
.,.
Demarcavam,demarcavam
as,o
posições,posiçõe
inimigas,inimigo
.,.
Ao,ao
alvorecer,alvorecer
",",","
desdobraram-se,desdobraram-se
imponentes,imponente
.,.
157,157
Capítulo,capítulo
III,iii
O,o
Cambaio,cambaio
.,.
As,o
massas,massa
do,do
Cambaio,cambaio
amontoavam-se,amontoavam-se
na,na
frente,frente
",",","
dispostas,dispor
de,de
modo,modo
caprichoso,caprichoso
",",","
fundamente,fundamente
recortadas,recortado
de,de
gargantas,garganta
longas,longo
e,e
circulantes,circulante
como,como
fossos,fosso
",",","
ou,ou
alteando-se,alteando-se
em,em
patamares,patamar
sucessivos,sucessivo
",",","
lembrando,lembrar
desmedidas,desmedida
bermas,berma
de,de
algum,algum
baluarte,baluarte
derruído,derruído
",",","
de,de
titãs,titã
.,.
A,o
imagem,imagem
é,é
perfeita,perfeito
.,.
São,são
vulgares,vulgar
naquele,naquele
trato,trato
dos,dos
sertões,sertõe
esses,esse
aspectos,aspecto
originais,original
da,da
terra,terra
.,.
As,o
lendas,lenda
das,das
cidades,cidade
encantadas,encantado
",",","
na,na
Bahia,bahia
",",","
que,que
tem,ter
conseguido,conseguir
dar,dar
à,à
fantasia,fantasia
dos,dos
matutos,matuto
o,o
complemento,complemento
de,de
sérias,séria
indagações,indagaçõe
de,de
homens,homem
estudiosos,estudioso
",",","
originando,originando
pesquisas,pesquisa
que,que
fora,ser
descabido,descabido
relembrar,relembrar
",",","
não,não
tem,ter
outra,outro
origem,origem
.,.
E,e
não,não
se,se
acredite,acreditar
que,que
as,o
exagere,exagere
a,o
imaginação,imaginação
daquelas,daquela
gentes,gente
simples,simples
",",","
iludindo,iludindo
tanto,tanto
a,o
expectativa,expectativa
dos,dos
graves,grave
respigadores,respigador
que,que
por,por
ali,ali
têm,têm
perlustrado,perlustrado
",",","
levando,levar
ansioso,ansioso
anelo,anelo
de,de
sabias,sabia
sociedades,sociedade
ou,ou
institutos,instituto
",",","
onde,onde
se,se
debateu,debateu
o,o
cave,cave
interessante,interessante
.,.
Frios,frio
observadores,observador
atravessando,atravessar
escoteiros,escoteiro
aquele,aquele
estranho,estranho
vale,valer
do,do
Vaza-Barris,vaza-barril
tem,ter
estacado,estacado
",",","
pasmos,pasmo
",",","
ao,ao
defrontar,defrontar
:,:
serras,serra
de,de
pedra,pedra
naturalmente,naturalmente
sobrepostas,sobreposta
formando,formando
fortalezas,fortaleza
e,e
redutos,reduto
inexpugnáveis,inexpugnávil
com,com
tal,tal
perfeição,perfeição
que,que
parecem,parecer
obras,obra
de,de
arte,arte
.,.
Às,à
vezes,vez
esta,este
ilusão,ilusão
se,se
amplia,ampliar
.,.
Surgem,surgem
necrópoles,necrópole
vastas,vasta
.,.
Os,o
morros,morro
",",","
cuja,cujo
estrutura,estrutura
se,se
desvenda,desvenda
em,em
pontiagudas,pontiaguda
apófises,apófis
",",","
em,em
rimas,rima
de,de
blocos,bloco
",",","
em,em
alinhamentos,alinhamento
de,de
penedias,penedia
",",","
caprichosamente,caprichosamente
repartidos,repartido
",",","
semelham,semelham
",",","
de,de
fato,fato
",",","
grandes,grande
cidades,cidade
mortas,morrer
ante,ante
as,o
quais,qual
o,o
matuto,matuto
passe,passar
",",","
medroso,medroso
",",","
sem,sem
desfitar,desfitar
a,o
espora,espora
dos,dos
ilhais,ilhal
do,do
cavalo,cavalo
em,em
disparada,despir
",",","
imaginando,imaginando
lá,lá
dentro,dentro
